account_id,customer_id,account_type,account_date,cutoff_date,balance
3c840b62-,621,business,2022-09-29,2024-01-01,4546.91255581
d87bcba8-,622,checking,2023-08-15,2024-01-01,47403.75779371
ed49123b-,622,business,2023-05-22,2024-01-01,47878.75812968
d2833e88-,623,business,2021-02-05,2024-01-01,13256.93309319
5562a61c-,623,checking,2020-01-18,2024-01-01,48336.71732602
9600dd75-,623,business,2021-05-25,2024-01-01,24697.86488062
536c0e82-,624,checking,2021-10-04,2024-01-01,48100.69753978
d1eb576a-,625,business,2020-02-27,2024-01-01,23575.30163176
a7eeaf7f-,625,business,2022-12-18,2024-01-01,43239.14068446
5432f2d6-,626,savings,2022-07-09,2024-01-01,13633.16847615
5ae0f62e-,626,checking,2023-07-03,2024-01-01,32049.42808035
2c7f4eac-,627,business,2023-12-11,2024-01-01,35357.62895842
1a29fc3f-,628,checking,2021-11-27,2024-01-01,47816.83866904
a27ce782-,628,business,2022-06-18,2024-01-01,27246.94346246
ea89bebc-,629,checking,2022-11-05,2024-01-01,13164.62285874
4659b6ee-,629,savings,2023-03-01,2024-01-01,20547.60119327
f4219b60-,629,business,2022-11-30,2024-01-01,41232.65978513
6dc701fe-,630,business,2023-06-19,2024-01-01,46638.41575195
1220c5f8-,631,checking,2023-04-03,2024-01-01,18323.35838459
42b969ad-,631,business,2022-05-31,2024-01-01,14184.71334097
6bd645bc-,632,business,2023-03-21,2024-01-01,46582.50790526
0efce37f-,632,savings,2022-12-09,2024-01-01,25450.96767782
86af4804-,632,savings,2023-04-15,2024-01-01,12508.20722458
8d88c3dc-,633,checking,2023-06-05,2024-01-01,11132.15298378
e66aecb7-,634,savings,2022-01-09,2024-01-01,41980.40078812
53808144-,635,savings,2023-07-31,2024-01-01,39167.98554531
fb345e91-,635,savings,2023-01-11,2024-01-01,46089.21834712
53e39ef0-,636,business,2022-03-06,2024-01-01,25140.57830034
5d7d0972-,636,savings,2023-09-12,2024-01-01,38447.96641914
48d48490-,636,business,2021-04-27,2024-01-01,47941.66143291
89f3d6b2-,637,checking,2023-07-15,2024-01-01,31412.70626676
4ce8074f-,637,checking,2021-08-01,2024-01-01,45007.93881925
a9aa55bc-,638,checking,2023-01-20,2024-01-01,25049.46222872
2e20474a-,638,business,2022-09-11,2024-01-01,14733.06453598
d86b4c94-,638,savings,2022-08-21,2024-01-01,37758.29990399
0d4aca54-,639,savings,2023-12-29,2024-01-01,26761.03674743
90cd69e0-,640,checking,2023-08-02,2024-01-01,47043.06664689
6e5c2314-,640,savings,2022-12-16,2024-01-01,25621.28539396
b5796935-,641,business,2019-07-04,2024-01-01,39019.29422889
d6bdf332-,641,checking,2018-08-05,2024-01-01,48848.85256662
2f4e1609-,642,business,2022-12-31,2024-01-01,23543.45891228
d27beab3-,642,business,2020-09-27,2024-01-01,1412.51163616
7b133089-,642,business,2020-12-18,2024-01-01,11326.86689937
54c49a11-,643,savings,2020-05-25,2024-01-01,16946.37379586
a6fb6fdc-,643,business,2020-06-12,2024-01-01,43230.25914077
3d344804-,643,savings,2023-01-18,2024-01-01,27879.60661858
c7f3ea27-,644,checking,2022-12-20,2024-01-01,24095.92287218
6d6b3060-,645,checking,2021-04-07,2024-01-01,18930.28340497
cc1a595c-,645,checking,2020-08-19,2024-01-01,21773.20114014
5981de74-,645,checking,2019-02-05,2024-01-01,35334.918714
c924b3d0-,646,checking,2023-08-01,2024-01-01,42861.9782748
656dd594-,646,checking,2023-10-06,2024-01-01,23085.72058241
514bae50-,647,savings,2018-08-10,2024-01-01,48984.35013904
8ad26aa8-,647,business,2021-11-02,2024-01-01,12199.77072548
59982b60-,647,savings,2021-04-08,2024-01-01,36319.95751133
00be87d9-,648,business,2023-11-06,2024-01-01,22178.71883481
9bd51897-,649,savings,2022-02-06,2024-01-01,8146.34303154
0d86364f-,649,business,2020-04-13,2024-01-01,8327.85480601
fdb2c2a1-,650,savings,2022-11-07,2024-01-01,21654.5127815
c2a986d3-,651,business,2021-11-04,2024-01-01,26333.3417711
3a17f7dc-,652,checking,2023-04-24,2024-01-01,39481.313898
692a014b-,652,checking,2021-01-22,2024-01-01,13297.72764105
1f2c3e7f-,652,business,2021-03-15,2024-01-01,3337.75590004
bb92bf3b-,653,business,2023-12-31,2024-01-01,9003.75213431
ffa8f668-,654,checking,2021-10-02,2024-01-01,24350.43179325
a3592823-,655,savings,2023-06-18,2024-01-01,23042.88613413
10120842-,655,checking,2022-09-05,2024-01-01,13728.68697857
ea14fe87-,655,checking,2023-02-22,2024-01-01,28457.1517059
aa5eb83b-,656,checking,2022-07-15,2024-01-01,1971.93134707
e0b38d4b-,656,savings,2022-10-08,2024-01-01,18203.43400166
8a0c9290-,657,business,2021-04-11,2024-01-01,10748.94742121
3732a5b2-,657,business,2021-05-03,2024-01-01,32843.40867257
8e6b1c4d-,657,business,2018-05-25,2024-01-01,9552.40295074
ac6d7f4c-,658,checking,2022-06-21,2024-01-01,16929.42404737
17b74e4a-,658,business,2022-07-10,2024-01-01,24887.19347091
3bee8f03-,659,checking,2023-06-29,2024-01-01,44591.99000777
a2eb6ee9-,659,checking,2022-05-04,2024-01-01,31069.52484727
065fcd22-,659,checking,2023-02-23,2024-01-01,31953.89733369
53bcbdcd-,660,savings,2017-07-15,2024-01-01,32388.45198287
7efcc614-,661,checking,2022-07-10,2024-01-01,31932.39700797
9dffcff7-,661,business,2020-06-02,2024-01-01,20833.86328516
e98bad7c-,662,savings,2018-05-24,2024-01-01,8937.9749584
e5a4f044-,663,checking,2020-01-05,2024-01-01,16527.03384308
cb69df47-,664,business,2023-08-24,2024-01-01,14106.14715266
e21a8d8b-,664,business,2023-12-09,2024-01-01,20377.31093385
f426ceb2-,665,checking,2022-09-16,2024-01-01,37646.87942534
53237eb5-,665,business,2019-09-18,2024-01-01,48310.7756083
b9b6cd0d-,666,savings,2022-11-27,2024-01-01,10010.42375607
d6623773-,666,savings,2023-06-21,2024-01-01,7126.95562587
73556be8-,667,business,2019-11-04,2024-01-01,13330.70349009
45823520-,668,business,2020-01-18,2024-01-01,37737.24710884
8d74fb5c-,668,savings,2022-03-27,2024-01-01,9178.61278694
878b8dd9-,668,savings,2023-01-03,2024-01-01,5682.13223015
62246b03-,669,business,2020-12-22,2024-01-01,3637.44647273
9f50e2c0-,669,checking,2018-09-26,2024-01-01,26675.15677575
70ec6075-,670,savings,2021-04-28,2024-01-01,13860.16094898
d9e0d85c-,671,savings,2022-07-23,2024-01-01,33086.80110162
1acb8156-,672,checking,2022-12-04,2024-01-01,12238.44181837
4fec8d59-,672,business,2023-07-01,2024-01-01,14924.58872285
b9e4f2e0-,673,savings,2023-01-08,2024-01-01,7432.57842072
aa9c3d28-,673,savings,2023-12-01,2024-01-01,2399.99335798
ab5c7227-,673,business,2023-01-05,2024-01-01,18485.2208954
4dc60d6f-,674,checking,2023-09-09,2024-01-01,23892.4803568
f05f4f9d-,674,business,2021-06-25,2024-01-01,46808.02101156
d412826c-,675,checking,2022-03-26,2024-01-01,7620.63049158
7d3702e7-,675,business,2022-06-08,2024-01-01,27425.09085443
8f710668-,675,business,2021-10-22,2024-01-01,30281.62574299
aaaf0975-,676,business,2017-11-14,2024-01-01,32156.70568487
c2ad44ef-,676,business,2020-02-13,2024-01-01,22313.8911996
f49dec40-,676,business,2018-05-14,2024-01-01,32336.88418683
1a519cdb-,677,checking,2023-11-23,2024-01-01,24600.93245241
d9ac7f4d-,677,savings,2023-08-30,2024-01-01,40430.68054608
8efd2af7-,678,checking,2023-08-21,2024-01-01,18923.38277547
8bbe7826-,678,checking,2023-08-28,2024-01-01,8630.15941437
7d5a73ae-,679,savings,2023-01-25,2024-01-01,26642.49578084
59a4f92e-,680,checking,2022-12-20,2024-01-01,15051.35017627
290e4576-,681,savings,2023-12-12,2024-01-01,34700.72822409
20b4df6d-,681,checking,2023-10-16,2024-01-01,47400.91808154
f050c72f-,681,checking,2023-11-24,2024-01-01,15680.91538137
4d9b6df3-,682,checking,2022-10-08,2024-01-01,30253.18385906
9392d97e-,682,savings,2022-12-21,2024-01-01,27862.39759109
7b223936-,683,checking,2023-11-07,2024-01-01,44225.94135603
8f24eb62-,684,checking,2021-03-22,2024-01-01,13244.90977079
3c2dc3b4-,684,business,2023-01-22,2024-01-01,37118.77485107
3de662e4-,685,checking,2023-08-14,2024-01-01,11809.02888541
ab316ece-,685,savings,2023-11-14,2024-01-01,21689.72975493
b15d9246-,686,business,2022-05-02,2024-01-01,38462.37640975
1b1eedf4-,687,business,2023-03-25,2024-01-01,34547.37422855
37e84c4a-,687,checking,2023-02-25,2024-01-01,32774.39500692
fc8c281c-,687,business,2023-12-14,2024-01-01,40631.62380585
ca896de7-,688,savings,2023-05-19,2024-01-01,42820.61914619
b851c19b-,688,savings,2021-10-29,2024-01-01,7694.5776134
d38352b6-,689,business,2022-04-11,2024-01-01,23311.80761955
179aa078-,690,checking,2023-09-08,2024-01-01,35323.15729942
d63eb0ac-,690,checking,2023-06-08,2024-01-01,10201.68268466
47d3c942-,691,savings,2022-11-27,2024-01-01,3431.97153893
c2c6bdb2-,692,savings,2022-11-29,2024-01-01,10110.94230893
0b9a862f-,692,savings,2019-05-20,2024-01-01,14823.61234121
5745b511-,692,savings,2020-06-24,2024-01-01,36044.60116835
2e673229-,693,savings,2021-10-07,2024-01-01,12407.71439984
243ed5e9-,693,savings,2023-12-21,2024-01-01,1721.51749719
890a09ad-,693,savings,2021-07-06,2024-01-01,17753.72983956
f3e929b0-,694,checking,2020-09-18,2024-01-01,49900.20886211
667c7531-,694,checking,2020-12-08,2024-01-01,35149.80533555
0ef7e0ba-,695,checking,2020-07-10,2024-01-01,4930.93176435
c09b5afd-,696,savings,2021-11-14,2024-01-01,14058.67533391
2041e530-,697,savings,2023-04-09,2024-01-01,27616.40557674
96f73a11-,697,savings,2023-07-23,2024-01-01,10417.4223534
0f339143-,698,checking,2019-02-27,2024-01-01,41584.35032232
725464de-,698,savings,2018-12-16,2024-01-01,48755.3266409
dade210e-,699,savings,2022-04-03,2024-01-01,19855.09706132
069a3820-,699,checking,2021-08-25,2024-01-01,13110.94736415
eb4117a0-,699,savings,2020-12-02,2024-01-01,10759.81393889
46a208fe-,700,savings,2021-06-28,2024-01-01,26535.81688281
1e5ab942-,700,savings,2022-11-14,2024-01-01,24168.45170458
1ba54692-,700,business,2020-12-21,2024-01-01,48099.48092918
8aaf4747-,701,savings,2023-11-17,2024-01-01,31829.0484524
abfeb7dc-,701,savings,2023-03-14,2024-01-01,37491.50435577
f008f19a-,702,business,2020-06-18,2024-01-01,6984.93409464
603633b7-,702,checking,2022-07-01,2024-01-01,32287.48059006
4ffe1882-,702,savings,2019-07-08,2024-01-01,18660.90614713
ec93faf2-,703,business,2023-11-07,2024-01-01,11671.6242037
98acfc05-,704,savings,2022-07-10,2024-01-01,32012.53932919
d5a51033-,705,savings,2022-12-19,2024-01-01,9200.65746401
ddedb670-,705,checking,2020-10-02,2024-01-01,29650.14614063
c66eeda2-,706,savings,2022-08-14,2024-01-01,1437.56293858
834d7c96-,706,savings,2023-12-23,2024-01-01,29472.77411364
8c1c3107-,707,checking,2023-07-11,2024-01-01,34731.92040782
76204df0-,707,savings,2023-06-04,2024-01-01,19198.53450186
474cc053-,707,savings,2023-10-04,2024-01-01,13187.39056384
fd9406b3-,708,savings,2023-03-20,2024-01-01,34611.28754402
eb90078a-,708,checking,2022-12-01,2024-01-01,46611.59044141
f1c470fb-,709,savings,2023-09-07,2024-01-01,3928.98144886
29f01bcf-,709,business,2023-06-16,2024-01-01,8542.00333629
15c8ba40-,709,business,2023-10-26,2024-01-01,39781.8459739
c6f2558a-,710,checking,2022-10-24,2024-01-01,12401.05691195
d2946c7d-,711,business,2023-03-28,2024-01-01,38078.17863687
3de1b1ca-,711,checking,2023-04-13,2024-01-01,36926.25275593
8ebc70c6-,711,savings,2023-11-21,2024-01-01,34773.24903392
854fe572-,712,business,2020-10-08,2024-01-01,7601.87651429
108bcc54-,712,savings,2020-06-19,2024-01-01,24779.80452496
b7134284-,713,business,2018-07-07,2024-01-01,15441.0152256
70b61a92-,713,business,2023-02-16,2024-01-01,25014.50779512
f2727857-,714,savings,2021-06-13,2024-01-01,27637.40666982
4d33c413-,714,checking,2020-06-30,2024-01-01,36887.71809601
8ab07691-,714,checking,2018-11-25,2024-01-01,43515.4301579
3b486bf5-,715,business,2023-06-28,2024-01-01,8856.82704579
c145270b-,715,business,2023-09-24,2024-01-01,8596.24842569
33f216eb-,715,checking,2023-09-05,2024-01-01,41151.50902349
80d47b8b-,716,checking,2022-10-22,2024-01-01,23249.87000998
18b10f87-,716,business,2021-05-25,2024-01-01,25791.92891399
44070a6e-,716,business,2022-06-08,2024-01-01,10091.18021476
7020e19a-,717,business,2020-07-22,2024-01-01,42984.63512838
f85fda72-,718,savings,2022-11-23,2024-01-01,16714.01062108
f6645521-,718,savings,2023-01-20,2024-01-01,33256.18145161
4a4ccdd7-,718,business,2023-11-02,2024-01-01,41133.43695542
d3e20bf7-,719,business,2022-09-01,2024-01-01,34477.98494533
f2d7908a-,720,savings,2021-06-11,2024-01-01,31038.92287518
1e747470-,720,checking,2023-09-15,2024-01-01,21080.42186055
ad279abc-,720,checking,2022-11-01,2024-01-01,6412.74256793
b392f6ae-,721,business,2023-10-14,2024-01-01,4267.31231172
4335a4fe-,721,savings,2023-10-12,2024-01-01,9753.30120177
1feecbfa-,721,savings,2023-10-26,2024-01-01,10901.87240575
7d45cb8e-,722,savings,2023-12-30,2024-01-01,5838.92574578
a54a8006-,722,business,2023-12-03,2024-01-01,32445.83173825
ba506c3b-,723,business,2020-12-23,2024-01-01,25005.57225768
18cfd301-,723,business,2021-06-14,2024-01-01,35364.38705716
261ee853-,724,savings,2023-07-27,2024-01-01,18951.34698462
8552af03-,724,business,2022-09-16,2024-01-01,36174.41453392
2f098d6c-,725,savings,2023-07-03,2024-01-01,33131.718733
e91de0fb-,726,checking,2022-10-21,2024-01-01,40249.97750153
40bcf5c2-,727,checking,2023-11-06,2024-01-01,28342.97458403
2a141f0e-,728,checking,2019-06-06,2024-01-01,39918.22927977
f53b08a4-,728,savings,2020-10-14,2024-01-01,41358.50534759
24892749-,729,business,2023-12-19,2024-01-01,2992.00446144
971fb7f1-,729,savings,2023-06-24,2024-01-01,41888.36841204
ed55b2f7-,730,savings,2021-04-24,2024-01-01,48068.75052642
155d49f1-,731,savings,2021-12-14,2024-01-01,36533.42470765
5e96fbc9-,732,checking,2021-10-01,2024-01-01,10283.56024223
91c5aebf-,732,business,2020-01-05,2024-01-01,33186.94917254
4f9cfd25-,732,business,2021-06-30,2024-01-01,31640.92762342
cb4857ca-,733,business,2023-10-28,2024-01-01,37710.52354089
d73d4012-,734,business,2023-02-04,2024-01-01,6170.19491306
9e1f9ef6-,734,business,2022-10-16,2024-01-01,29251.61929086
ca10c85f-,735,checking,2018-11-13,2024-01-01,35424.97039286
5b00aced-,735,checking,2022-11-01,2024-01-01,44258.37694929
5dec68bb-,735,savings,2022-02-14,2024-01-01,39830.6182909
ad0e6fa6-,736,checking,2019-07-07,2024-01-01,25729.94624479
cf3e2104-,736,business,2021-02-03,2024-01-01,8750.64633907
4c8e3bc8-,736,business,2019-11-13,2024-01-01,22707.59632992
4141463a-,737,checking,2023-05-31,2024-01-01,27953.98577736
491f4488-,737,checking,2023-07-25,2024-01-01,42397.84673016
b6d65426-,738,business,2023-07-02,2024-01-01,22098.81556393
3ec2fa26-,738,business,2023-11-12,2024-01-01,16849.09508237
56ed8ef8-,739,business,2019-08-15,2024-01-01,27735.68573954
b960255e-,740,business,2023-12-11,2024-01-01,46381.19920704
5a6c2491-,740,checking,2023-10-11,2024-01-01,18640.41870177
975afc70-,741,checking,2019-03-11,2024-01-01,48031.39711512
38f1558b-,741,savings,2017-10-06,2024-01-01,36589.35063853
a098538d-,742,business,2023-12-16,2024-01-01,1798.81994697
3c3ef73b-,742,savings,2022-06-13,2024-01-01,49677.18846817
87cd3e88-,743,savings,2023-04-26,2024-01-01,15716.36412468
a40a645e-,743,savings,2023-11-26,2024-01-01,11526.31782688
4a69ab08-,744,savings,2022-03-04,2024-01-01,38804.63052746
44cd727e-,744,business,2022-09-22,2024-01-01,41294.53544708
f2d6c5c2-,745,business,2022-08-06,2024-01-01,28259.83118983
87e07a70-,745,business,2022-04-14,2024-01-01,8581.02452472
2a08ff32-,745,savings,2023-10-21,2024-01-01,23558.1204774
dfd81662-,746,savings,2018-01-18,2024-01-01,13984.42078372
4a941c00-,747,savings,2023-11-05,2024-01-01,12416.71327916
f58c82f8-,747,checking,2023-09-27,2024-01-01,5503.35094298
a563d6c1-,747,checking,2023-10-26,2024-01-01,28884.18190909
4cc51f15-,748,business,2023-11-22,2024-01-01,4782.87671101
f03f1bc7-,749,checking,2020-04-04,2024-01-01,9472.22205196
e526b3dc-,749,business,2023-01-23,2024-01-01,35439.54684761
3da42352-,750,business,2023-01-01,2024-01-01,32470.4765284
39bd63d4-,751,business,2023-12-04,2024-01-01,40608.71743588
18047d5e-,752,savings,2022-03-11,2024-01-01,39225.97349242
51119393-,752,checking,2020-02-28,2024-01-01,18048.58014069
31ebf876-,753,checking,2021-02-09,2024-01-01,46582.05811325
b2feba30-,753,savings,2022-10-20,2024-01-01,43619.53919194
cbd44363-,754,business,2023-07-29,2024-01-01,32986.17997486
b0d56501-,755,savings,2021-01-25,2024-01-01,32060.46804855
006a271c-,755,business,2022-02-12,2024-01-01,19741.86114708
f93e73a0-,755,checking,2021-04-28,2024-01-01,26694.78422417
1d9a1791-,756,business,2019-01-18,2024-01-01,28680.73180563
270af52e-,756,checking,2022-05-22,2024-01-01,25617.67891191
882873c3-,757,savings,2023-12-25,2024-01-01,3475.47089315
811317f5-,758,checking,2021-08-30,2024-01-01,48580.97199228
7336b8b6-,758,business,2019-10-14,2024-01-01,29187.48783865
863fa8d0-,758,savings,2023-02-25,2024-01-01,11882.19577942
af6cc15f-,759,checking,2023-03-17,2024-01-01,8252.60763226
43026904-,759,checking,2022-02-28,2024-01-01,5044.71051929
770afc4e-,760,business,2022-10-22,2024-01-01,3416.24380543
152a15e8-,760,checking,2022-01-10,2024-01-01,13865.34085251
ca22145d-,760,checking,2019-09-16,2024-01-01,25589.33266468
a1858a9a-,761,savings,2023-11-26,2024-01-01,38339.61306221
d1e01c77-,761,checking,2023-12-07,2024-01-01,28405.51268836
8a6536f6-,761,checking,2023-12-07,2024-01-01,20370.62137544
8c480ca3-,762,savings,2022-12-20,2024-01-01,28497.21288073
8f7c4074-,762,business,2020-09-27,2024-01-01,26688.14133157
42c3832f-,762,savings,2023-09-15,2024-01-01,4510.55503671
b1db7578-,763,checking,2020-11-18,2024-01-01,34552.16064515
d9b9595a-,763,business,2022-05-04,2024-01-01,5390.13775821
05944b3b-,764,checking,2023-10-03,2024-01-01,21753.48951592
3e746b68-,764,checking,2020-05-06,2024-01-01,10333.9973369
4bffbace-,764,checking,2021-12-22,2024-01-01,30099.98030301
a01b9ef2-,765,checking,2023-06-04,2024-01-01,9293.50793656
795d8287-,766,business,2021-12-22,2024-01-01,41257.61860995
147c7610-,766,checking,2021-12-02,2024-01-01,31535.92565764
d8e4a4c5-,767,savings,2023-12-24,2024-01-01,46286.44713827
0d40951b-,767,savings,2023-11-15,2024-01-01,10784.57546668
86e4f5e9-,768,savings,2023-07-19,2024-01-01,38128.95534706
fcd3f7dc-,768,savings,2023-07-15,2024-01-01,6506.21529847
4a5ccb13-,769,savings,2022-02-22,2024-01-01,47498.10483626
24fced92-,770,checking,2019-02-19,2024-01-01,1672.93134198
de0b133e-,771,savings,2019-05-14,2024-01-01,15950.78445265
11c547b5-,771,checking,2021-04-12,2024-01-01,2114.65764241
dd22387c-,771,savings,2021-08-27,2024-01-01,37260.63626529
5aa60eea-,772,savings,2021-04-30,2024-01-01,27774.78648454
fa8932b6-,773,business,2022-01-05,2024-01-01,24668.29018689
543d3c47-,773,business,2022-10-24,2024-01-01,49622.80428354
9af685cf-,774,business,2021-01-05,2024-01-01,33744.76851449
26049832-,774,checking,2023-03-25,2024-01-01,29567.24222299
7efdedae-,774,business,2019-05-13,2024-01-01,26813.155436
3852fe0b-,775,savings,2023-05-01,2024-01-01,3945.39242921
8c560c90-,775,savings,2019-04-13,2024-01-01,39670.23623086
51574fb1-,776,checking,2020-11-11,2024-01-01,3601.17718416
24dd7a8c-,776,business,2023-03-29,2024-01-01,47313.64763087
fef3a711-,776,savings,2022-11-30,2024-01-01,20043.61221461
191184a7-,777,business,2020-12-21,2024-01-01,42752.06429311
82458a80-,777,business,2018-01-03,2024-01-01,18650.73797367
044e56a0-,778,savings,2020-02-07,2024-01-01,15332.28329944
d50b911a-,779,checking,2020-09-20,2024-01-01,12327.26238675
d327a00a-,779,checking,2023-11-23,2024-01-01,25918.47627501
517c2dd1-,779,business,2023-10-07,2024-01-01,5880.58188028
a206b232-,780,checking,2020-07-09,2024-01-01,43471.86453088
20c093af-,780,business,2019-10-28,2024-01-01,5313.01277231
7e86118a-,781,business,2022-02-27,2024-01-01,48372.77724923
b2fabe28-,782,business,2023-10-16,2024-01-01,2052.9344525
368f4523-,782,savings,2023-12-03,2024-01-01,46191.23566852
c7030308-,782,checking,2023-10-15,2024-01-01,17344.91209691
b1e07b9a-,783,business,2019-05-10,2024-01-01,8693.25727895
a4acf0ca-,783,checking,2021-11-02,2024-01-01,34531.25640932
a91d7121-,784,business,2023-07-15,2024-01-01,15813.98436855
1d70455a-,784,business,2021-07-13,2024-01-01,14518.03567099
bc1f916a-,785,business,2022-08-31,2024-01-01,13626.2888689
e5973635-,786,savings,2023-09-24,2024-01-01,47262.69821221
de16b4a2-,786,checking,2023-11-12,2024-01-01,12053.55218376
531e39ef-,787,checking,2020-08-05,2024-01-01,33189.65618853
03c331f5-,787,savings,2021-07-12,2024-01-01,36764.59353215
a01c31b4-,788,business,2022-08-26,2024-01-01,31009.97127416
8d9d50c4-,788,business,2021-06-21,2024-01-01,34639.6423142
5a356da3-,788,checking,2021-09-17,2024-01-01,12777.67960036
dfb07c56-,789,checking,2021-04-25,2024-01-01,48556.32148167
9795f845-,790,checking,2020-10-28,2024-01-01,23009.29008104
007baa32-,790,savings,2022-03-02,2024-01-01,11131.10645839
4a7561fc-,790,savings,2021-11-09,2024-01-01,29470.50433253
1232349c-,791,savings,2022-12-01,2024-01-01,43266.79541742
079c5a28-,791,checking,2023-04-09,2024-01-01,34738.07238453
c8e39f50-,791,business,2023-02-23,2024-01-01,45568.57305488
36cbca2e-,792,savings,2020-01-22,2024-01-01,33155.35589843
1a9a0594-,792,business,2020-08-01,2024-01-01,45938.493913
3a0b19d7-,793,savings,2019-10-19,2024-01-01,28309.67460658
baaefa12-,793,business,2018-10-25,2024-01-01,6800.97724514
7988a8c6-,794,savings,2022-09-07,2024-01-01,36626.89712975
a978b1c5-,794,checking,2023-08-19,2024-01-01,44126.46310532
d6ab54a0-,795,checking,2023-11-29,2024-01-01,15864.05714383
2d48fc84-,795,business,2023-11-30,2024-01-01,46754.65769517
f42e9ec3-,796,business,2023-07-16,2024-01-01,14416.01206694
0c8c0469-,796,savings,2023-09-04,2024-01-01,6231.80020933
ad2dfb81-,796,savings,2020-10-27,2024-01-01,2283.7128517
48d4f1c2-,797,business,2023-05-16,2024-01-01,14076.26803722
ec99a709-,797,business,2022-05-02,2024-01-01,31005.73905047
b51e9d16-,797,business,2020-12-23,2024-01-01,12376.9441792
71fb8fe7-,798,savings,2023-02-27,2024-01-01,18603.80539219
f5d114d2-,798,business,2023-02-14,2024-01-01,39211.48623789
83ad0127-,798,savings,2023-06-27,2024-01-01,25613.90478507
21814285-,799,checking,2023-06-06,2024-01-01,35888.93727086
434d7aa2-,799,checking,2023-10-30,2024-01-01,10014.84741088
07cb1809-,799,checking,2023-07-11,2024-01-01,25080.83425625
1875eea2-,800,savings,2022-01-11,2024-01-01,10469.73164445
9548671c-,801,checking,2022-12-06,2024-01-01,38462.40385228
d3b07cea-,802,checking,2023-04-18,2024-01-01,47559.70408201
23e324c9-,803,business,2023-05-07,2024-01-01,33895.61526793
b62d2ecc-,804,savings,2022-12-17,2024-01-01,4240.67988751
b3c0115a-,805,business,2019-08-24,2024-01-01,25007.20202703
67cff077-,805,checking,2019-08-07,2024-01-01,43471.97035268
e5267935-,806,checking,2023-11-22,2024-01-01,20838.47164388
9d7154b8-,807,business,2022-03-21,2024-01-01,37031.25721508
1f6f88b4-,808,business,2022-04-30,2024-01-01,16331.97707916
1315be47-,808,business,2020-10-25,2024-01-01,47017.81752989
5fdc0972-,809,business,2023-06-07,2024-01-01,27271.809874
8ea7f888-,809,business,2023-08-25,2024-01-01,43913.36562113
b5cc595e-,809,savings,2023-10-31,2024-01-01,26511.80546996
5ffec44f-,810,checking,2023-10-30,2024-01-01,41523.49498131
344de026-,810,savings,2023-08-29,2024-01-01,44011.21697423
80f708b0-,811,business,2020-06-24,2024-01-01,27355.58802921
60cd426b-,812,savings,2019-01-25,2024-01-01,28327.34654086
4583d72e-,812,business,2019-06-25,2024-01-01,38492.83374773
15805d72-,812,savings,2022-11-09,2024-01-01,10302.66665867
3cc8148e-,813,checking,2022-08-08,2024-01-01,44335.48122587
d01354ad-,813,checking,2023-12-26,2024-01-01,23606.01103423
17f8f629-,814,checking,2021-11-19,2024-01-01,31043.57968295
41a9a442-,814,savings,2018-04-16,2024-01-01,34807.69496658
3cefb087-,815,checking,2023-03-13,2024-01-01,41664.78171691
abf9d846-,816,savings,2023-02-23,2024-01-01,36409.69278315
bb13d192-,816,savings,2021-08-15,2024-01-01,9808.79820256
6e466107-,817,business,2022-01-05,2024-01-01,27773.94812278
40d0da57-,817,checking,2023-01-26,2024-01-01,21264.40594978
21e93eff-,817,checking,2019-08-12,2024-01-01,2220.6935269
927e1e7b-,818,business,2021-02-09,2024-01-01,44934.2578569
a1a853f9-,818,savings,2022-02-24,2024-01-01,44244.87392068
fcb66328-,819,checking,2019-05-19,2024-01-01,16879.66422658
caaf5ccc-,820,business,2023-10-28,2024-01-01,40027.82490131
4a957084-,820,business,2021-10-26,2024-01-01,36929.85422949
3f1d077e-,820,savings,2022-11-01,2024-01-01,6594.08200238
a7611f48-,821,business,2021-10-15,2024-01-01,18784.22606871
452989e3-,821,business,2022-12-14,2024-01-01,35656.67682007
6fdd1853-,822,business,2021-01-16,2024-01-01,30991.55418976
0b8b401d-,822,savings,2023-09-15,2024-01-01,19555.25293922
e4d0727c-,822,checking,2021-04-12,2024-01-01,3151.39808986
cf975f93-,823,checking,2023-05-01,2024-01-01,28709.08734719
352a6e58-,824,savings,2022-11-05,2024-01-01,8944.08072212
1a6c2156-,824,savings,2022-05-13,2024-01-01,9764.47146899
e314da1e-,824,business,2022-04-21,2024-01-01,3514.21402067
5fd4b57a-,825,checking,2021-10-08,2024-01-01,36777.92560803
14b11c37-,825,checking,2022-11-23,2024-01-01,15150.24633479
cc1e5ee4-,826,savings,2023-10-26,2024-01-01,45028.55375742
4005fdab-,827,savings,2019-04-02,2024-01-01,31505.45607138
a58533e7-,828,savings,2021-10-17,2024-01-01,23473.4902336
5f40c01b-,828,checking,2021-09-24,2024-01-01,27631.55682061
b9e608fa-,829,business,2021-06-22,2024-01-01,44252.44310632
8dbe5f57-,830,savings,2021-10-09,2024-01-01,29854.25403203
3f742583-,831,checking,2022-12-04,2024-01-01,21097.41691986
0ac27899-,831,savings,2022-06-22,2024-01-01,30459.61176161
7c46955c-,832,savings,2022-01-30,2024-01-01,44226.22538224
a8dc7800-,833,business,2023-08-28,2024-01-01,31803.13585192
c48120c8-,833,savings,2023-10-30,2024-01-01,3397.02119721
667e851d-,834,savings,2023-01-22,2024-01-01,33010.56703256
b783da62-,835,savings,2020-07-27,2024-01-01,42837.63507448
